course_code,sdg_number,sdg_name,addressed,justification,timestamp
PSYC7236,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: responsiveness, accountability",2024-11-25 15:30:28.990538
BLDG1012,7,Affordable and Clean Energy,Focus,"Keywords detected: sustainab, sustainab",2024-11-25 15:30:29.805872
BLDG1012,11,Sustainable Cities and Communities,Focus,"Keywords detected: sustainab, sustainab",2024-11-25 15:30:29.805872
BLDG1012,13,Climate Action,Focus,"Keywords detected: sustainab, sustainab",2024-11-25 15:30:29.805872
BLDG1012,12,Responsible Consumption and Production,Supported,Keywords detected: life cycle,2024-11-25 15:30:29.805872
BLDG1012,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:30:29.805872
ARTS2020,10,Reduced Inequalities,Supported,"Keywords detected: movement, cult",2024-11-25 15:30:30.321841
ARTS2020,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:30:30.321841
ARTS2020,4,Quality Education,Supported,Keywords detected: creative,2024-11-25 15:30:30.321841
SOCW1004,12,Responsible Consumption and Production,Focus,Keywords detected: lifespan,2024-11-25 15:30:30.702452
SOCW1004,3,Good Health and Well-being,Supported,Keywords detected: lifespan,2024-11-25 15:30:30.702452
SOCW1004,11,Sustainable Cities and Communities,Focus,Keywords detected: school,2024-11-25 15:30:30.702452
SOCW1004,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult",2024-11-25 15:30:30.702452
SOCW1004,13,Climate Action,Focus,"Keywords detected: environmental condition, gender",2024-11-25 15:30:30.702452
SOCW1004,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:30:30.702452
SOCW1004,5,Gender Equality,Supported,Keywords detected: gender,2024-11-25 15:30:30.702452
SOSS3822,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult, just",2024-11-25 15:30:30.995656
SOSS3822,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:30:30.995656
SOSS3822,7,Affordable and Clean Energy,Supported,Keywords detected: power,2024-11-25 15:30:30.995656
SOSS3822,8,Decent Work and Economic Growth,Supported,Keywords detected: justice,2024-11-25 15:30:30.995656
MDIA3096,13,Climate Action,Focus,"Keywords detected: climate change, climate change, climate change, climate change",2024-11-25 15:30:31.310695
ELEC9764,15,Life on Land,Supported,"Keywords detected: ground, ground",2024-11-25 15:30:32.116586
ELEC9764,13,Climate Action,Supported,"Keywords detected: earth, earth, earth",2024-11-25 15:30:32.116586
ELEC9764,9,Industry Innovation and Infrastructure,Supported,Keywords detected: infrastructure,2024-11-25 15:30:32.116586
JURD7592,8,Decent Work and Economic Growth,Supported,Keywords detected: justice,2024-11-25 15:30:32.844727
JURD7592,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:30:32.844727
MDIA1007,8,Decent Work and Economic Growth,Supported,"Keywords detected: entrepr, entrepr",2024-11-25 15:30:33.288151
MDIA1007,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: industry, production",2024-11-25 15:30:33.288151
MDIA1007,4,Quality Education,Supported,Keywords detected: original,2024-11-25 15:30:33.288151
COMP6841,3,Good Health and Well-being,Supported,Keywords detected: risks,2024-11-25 15:30:34.607016
COMP6841,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: security, security, security, security, security, security",2024-11-25 15:30:34.607016
COMP6841,4,Quality Education,Focus,"Keywords detected: science, cultur, crime",2024-11-25 15:30:34.607016
COMP6841,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult",2024-11-25 15:30:34.607016
LAWS9801,13,Climate Action,Focus,"Keywords detected: environmental law, environmental law, environmental law, environmental polic, environmental law, environmental protection, environmental polic",2024-11-25 15:30:35.182508
LAWS9801,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: dispute,2024-11-25 15:30:35.182508
LAWS9801,12,Responsible Consumption and Production,Supported,Keywords detected: natural resource,2024-11-25 15:30:35.182508
ARTS2033,4,Quality Education,Supported,"Keywords detected: variety, cultur",2024-11-25 15:30:35.458657
ARTS2033,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:30:35.458657
COMM2233,8,Decent Work and Economic Growth,Supported,"Keywords detected: business, organization",2024-11-25 15:30:35.822980
COMM2233,9,Industry Innovation and Infrastructure,Supported,Keywords detected: industry,2024-11-25 15:30:35.822980
EDST6700,11,Sustainable Cities and Communities,Supported,Keywords detected: foundation,2024-11-25 15:30:36.446698
EDST6700,15,Life on Land,Supported,Keywords detected: ground,2024-11-25 15:30:36.446698
ZPEM2114,3,Good Health and Well-being,Supported,Keywords detected: medicine,2024-11-25 15:30:36.687283
PHAR2911,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: harm, harm, harm, harm",2024-11-25 15:30:37.863016
PHCM9791,3,Good Health and Well-being,Supported,Keywords detected: delivery,2024-11-25 15:30:38.426291
PHCM9012,3,Good Health and Well-being,Supported,"Keywords detected: public health, public health, public health",2024-11-25 15:30:39.055756
PHCM9012,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:30:39.055756
PHCM9012,16,"Peace, Justice and Strong Institutions",Focus,"Keywords detected: enable, enable",2024-11-25 15:30:39.055756
ZEIT8230,8,Decent Work and Economic Growth,Supported,Keywords detected: business,2024-11-25 15:30:39.814407
ATSI1012,4,Quality Education,Supported,"Keywords detected: original, original, cultur, identity",2024-11-25 15:30:40.470553
ATSI1012,7,Affordable and Clean Energy,Supported,Keywords detected: power,2024-11-25 15:30:40.470553
ATSI1012,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:30:40.470553
ATSI1012,9,Industry Innovation and Infrastructure,Supported,Keywords detected: investigation,2024-11-25 15:30:40.470553
PLTX1150,8,Decent Work and Economic Growth,Supported,"Keywords detected: finance, finance, finance, finance",2024-11-25 15:30:41.851347
PLTX1150,9,Industry Innovation and Infrastructure,Supported,Keywords detected: investigation,2024-11-25 15:30:41.851347
FOOD8403,12,Responsible Consumption and Production,Focus,"Keywords detected: nutrition, nutrition",2024-11-25 15:30:42.422233
FOOD8403,2,Zero Hunger,Supported,"Keywords detected: nutrition, nutrition",2024-11-25 15:30:42.422233
BABS3199,9,Industry Innovation and Infrastructure,Supported,Keywords detected: inquiry,2024-11-25 15:30:42.727171
REST0018,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:30:43.051699
ZEIT4603,9,Industry Innovation and Infrastructure,Supported,Keywords detected: integration,2024-11-25 15:30:43.517221
ZEIT4603,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:30:43.517221
MDIA5100,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: industry, industry",2024-11-25 15:30:43.899547
JURD7891,9,Industry Innovation and Infrastructure,Supported,Keywords detected: investigation,2024-11-25 15:30:44.483418
BIOS2091,6,Clean Water and Sanitation,Focus,"Keywords detected: water, aqua, aqua",2024-11-25 15:30:44.837848
BIOS2091,14,Life Below Water,Supported,"Keywords detected: marine, aquatic, aquatic",2024-11-25 15:30:44.837848
BIOS2091,16,"Peace, Justice and Strong Institutions",Supported,Keywords detected: marine,2024-11-25 15:30:44.837848
BIOS2091,15,Life on Land,Supported,Keywords detected: habitat,2024-11-25 15:30:44.837848
MGMT3730,8,Decent Work and Economic Growth,Supported,"Keywords detected: business, business, business",2024-11-25 15:30:45.421218
MUSC2901,11,Sustainable Cities and Communities,Focus,"Keywords detected: creativ, creativ",2024-11-25 15:30:46.573666
MUSC2901,4,Quality Education,Supported,"Keywords detected: creative, creative",2024-11-25 15:30:46.573666
MUSC2901,9,Industry Innovation and Infrastructure,Supported,Keywords detected: advancement,2024-11-25 15:30:46.573666
DATA5002,4,Quality Education,Supported,"Keywords detected: variety, science, variety",2024-11-25 15:30:47.040836
ARTS2390,4,Quality Education,Supported,"Keywords detected: cultur, variety",2024-11-25 15:30:47.328048
ARTS2390,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:30:47.328048
LAWS3361,13,Climate Action,Focus,"Keywords detected: environmental law, climate change, pollution, sustainab, environmental challenge, environmental law, environmental law",2024-11-25 15:30:48.534564
LAWS3361,14,Life Below Water,Focus,Keywords detected: biodivers,2024-11-25 15:30:48.534564
LAWS3361,9,Industry Innovation and Infrastructure,Supported,Keywords detected: biodivers,2024-11-25 15:30:48.534564
LAWS3361,12,Responsible Consumption and Production,Supported,Keywords detected: natural resource,2024-11-25 15:30:48.534564
LAWS3361,7,Affordable and Clean Energy,Focus,Keywords detected: sustainab,2024-11-25 15:30:48.534564
LAWS3361,11,Sustainable Cities and Communities,Focus,"Keywords detected: sustainab, sustainable development",2024-11-25 15:30:48.534564
LAWS3361,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:30:48.534564
LAWS3361,8,Decent Work and Economic Growth,Supported,Keywords detected: resolution,2024-11-25 15:30:48.534564
LAWS3361,15,Life on Land,Supported,Keywords detected: land,2024-11-25 15:30:48.534564
ZEIT3118,3,Good Health and Well-being,Supported,"Keywords detected: risks, delivery",2024-11-25 15:30:48.912047
ZEIT3118,9,Industry Innovation and Infrastructure,Supported,Keywords detected: industry,2024-11-25 15:30:48.912047
EDST5457,9,Industry Innovation and Infrastructure,Supported,Keywords detected: inquiry,2024-11-25 15:30:49.233190
EDST5457,11,Sustainable Cities and Communities,Supported,"Keywords detected: education, education, education",2024-11-25 15:30:49.233190
ZEIT8261,16,"Peace, Justice and Strong Institutions",Supported,"Keywords detected: security, security",2024-11-25 15:30:49.581389
LAWS8050,13,Climate Action,Focus,"Keywords detected: globalis, globalis",2024-11-25 15:30:50.226028
SOMS4888,4,Quality Education,Focus,Keywords detected: science,2024-11-25 15:30:50.917964
SOMS4888,11,Sustainable Cities and Communities,Focus,Keywords detected: school,2024-11-25 15:30:50.917964
SOMS4888,5,Gender Equality,Supported,Keywords detected: medical,2024-11-25 15:30:50.917964
MINE5040,13,Climate Action,Focus,"Keywords detected: coal, coal",2024-11-25 15:30:51.498022
MINE5040,15,Life on Land,Supported,Keywords detected: ground,2024-11-25 15:30:51.498022
MINE5040,3,Good Health and Well-being,Supported,Keywords detected: risks,2024-11-25 15:30:51.498022
PLTX1230,7,Affordable and Clean Energy,Supported,"Keywords detected: consum, consum, consum, consum",2024-11-25 15:30:52.044960
PLTX1230,9,Industry Innovation and Infrastructure,Supported,Keywords detected: investigation,2024-11-25 15:30:52.044960
SOLA3020,7,Affordable and Clean Energy,Focus,"Keywords detected: solar, solar, solar, solar",2024-11-25 15:30:52.467281
SOLA3020,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: production, production, technolog",2024-11-25 15:30:52.467281
MDIA5027,10,Reduced Inequalities,Focus,"Keywords detected: culture, cult, cult",2024-11-25 15:30:53.206694
MDIA5027,4,Quality Education,Supported,"Keywords detected: cultur, cultur, creative",2024-11-25 15:30:53.206694
MDIA5027,7,Affordable and Clean Energy,Supported,"Keywords detected: power, consum",2024-11-25 15:30:53.206694
MDIA5027,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: technolog, production",2024-11-25 15:30:53.206694
MDIA5027,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:30:53.206694
ADAD9113,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:30:53.725594
ADAD9113,4,Quality Education,Supported,Keywords detected: creative,2024-11-25 15:30:53.725594
ADAD9113,9,Industry Innovation and Infrastructure,Supported,Keywords detected: technolog,2024-11-25 15:30:53.725594
SOLA4012,10,Reduced Inequalities,Supported,"Keywords detected: just, specific requirement",2024-11-25 15:30:54.888566
SOLA4012,7,Affordable and Clean Energy,Supported,"Keywords detected: power, electric",2024-11-25 15:30:54.888566
SOLA4012,8,Decent Work and Economic Growth,Supported,Keywords detected: business,2024-11-25 15:30:54.888566
CVEN3402,8,Decent Work and Economic Growth,Supported,Keywords detected: traffic flow,2024-11-25 15:30:56.235790
CVEN3402,15,Life on Land,Supported,Keywords detected: land,2024-11-25 15:30:56.235790
CVEN3402,7,Affordable and Clean Energy,Focus,"Keywords detected: energy consum, consum, emission",2024-11-25 15:30:56.235790
DDES2151,9,Industry Innovation and Infrastructure,Supported,"Keywords detected: technolog, technolog",2024-11-25 15:30:56.984968
AVIA5037,3,Good Health and Well-being,Supported,Keywords detected: risks,2024-11-25 15:30:57.343422
AVIA5037,10,Reduced Inequalities,Supported,Keywords detected: just,2024-11-25 15:30:57.343422
LAWS3670,15,Life on Land,Supported,Keywords detected: ground,2024-11-25 15:30:57.670376
FOOD8020,3,Good Health and Well-being,Supported,Keywords detected: delivery,2024-11-25 15:30:58.269454
PTRL5107,6,Clean Water and Sanitation,Supported,Keywords detected: reservoir,2024-11-25 15:30:58.976666
BEIL6013,16,"Peace, Justice and Strong Institutions",Focus,Keywords detected: urban,2024-11-25 15:30:59.296267
BEIL6013,4,Quality Education,Supported,Keywords detected: cultur,2024-11-25 15:30:59.296267
BEIL6013,10,Reduced Inequalities,Supported,Keywords detected: cult,2024-11-25 15:30:59.296267
BEIL6013,11,Sustainable Cities and Communities,Supported,Keywords detected: education,2024-11-25 15:30:59.296267
LAND2413,8,Decent Work and Economic Growth,Supported,Keywords detected: resolution,2024-11-25 15:30:59.714784
LAND2413,15,Life on Land,Supported,"Keywords detected: land, land, land",2024-11-25 15:30:59.714784
LAND2413,11,Sustainable Cities and Communities,Focus,Keywords detected: creativ,2024-11-25 15:30:59.714784
LAND2413,4,Quality Education,Supported,"Keywords detected: creative, cultur, cultur",2024-11-25 15:30:59.714784
